,eventDescription,eventTime,eventType,simulationId,truckId,deliverTime
11008,"Packet 77 to (calle de Melchor Fernández Almagro, 8, Madrid, [-3.6982270297623185,40.478028464786085])",4945260,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
11481,"Packet 39 to (calle de Hernani, 19, Madrid, [-3.7015522511334966,40.44838682982025])",5582460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,120570.0
11527,"Packet 40 to (calle de Hernani, 19, Madrid, [-3.7015522511334966,40.44838682982025])",5643090,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60630.0
11587,"Packet 41 to (calle de Hernani, 19, Madrid, [-3.7015522511334966,40.44838682982025])",5703660,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60570.0
11860,"Packet 0 to (calle de San Bernardo, 115, Madrid, [-3.7048903701597182,40.43266382593149])",5991060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,60600.0
11970,"Packet 1 to (calle de San Bernardo, 115, Madrid, [-3.7048903701597182,40.43266382593149])",6111900,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,0.0
12086,"Packet 2 to (calle de San Bernardo, 115, Madrid, [-3.7048903701597182,40.43266382593149])",6232230,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,0013DYS,120330.0
7487,"Packet 43 to (calle de Perseo, 8, Madrid, [-3.667759870573712,40.407163426856684])",797760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60600.0
7532,"Packet 44 to (calle de Perseo, 8, Madrid, [-3.667759870573712,40.407163426856684])",858390,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60630.0
7643,"Packet 45 to (calle de Perseo, 8, Madrid, [-3.667759870573712,40.407163426856684])",978960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
7783,"Packet 46 to (calle de Perseo, 8, Madrid, [-3.667759870573712,40.407163426856684])",1099560,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
8423,"Packet 19 to (plaza de las Promesas, 2, Madrid, [-3.705954519096706,40.368656923523396])",1904790,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,0.0
8510,"Packet 20 to (plaza de las Promesas, 2, Madrid, [-3.705954519096706,40.368656923523396])",2025360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
8617,"Packet 21 to (plaza de las Promesas, 2, Madrid, [-3.705954519096706,40.368656923523396])",2145960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
8716,"Packet 22 to (plaza de las Promesas, 2, Madrid, [-3.705954519096706,40.368656923523396])",2266590,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120630.0
9030,"Packet 26 to (calle de Cazalegas, 5, Madrid, [-3.7257435782347734,40.37424620303055])",2637360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60570.0
10416,"Packet 13 to (calle del Tajo, 4, Coslada, [-3.538982965093369,40.42505180464847])",4274490,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
10524,"Packet 14 to (calle del Tajo, 4, Coslada, [-3.538982965093369,40.42505180464847])",4395060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
12006,"Packet 4 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",6153330,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
12121,"Packet 5 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",6273930,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
12170,"Packet 6 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",6334530,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60600.0
12257,"Packet 7 to (plaza del Sol, 25, Torres de la Alameda, [-3.363329964122892,40.406682951177174])",6455130,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
13261,"Packet 47 to (calle San Asturio Serrano, 7, Alcalá de Henares, [-3.3800726165195827,40.475017076704994])",7730760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
13345,"Packet 48 to (calle San Asturio Serrano, 7, Alcalá de Henares, [-3.3800726165195827,40.475017076704994])",7851360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
13470,"Packet 49 to (calle San Asturio Serrano, 7, Alcalá de Henares, [-3.3800726165195827,40.475017076704994])",7971990,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120630.0
13568,"Packet 50 to (calle San Asturio Serrano, 7, Alcalá de Henares, [-3.3800726165195827,40.475017076704994])",8092560,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120570.0
14310,"Packet 35 to (calle Alfonso VI, 2, Alcalá de Henares, [-3.3618085383049547,40.51200359737284])",9060660,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,120600.0
14364,"Packet 36 to (calle Alfonso VI, 2, Alcalá de Henares, [-3.3618085383049547,40.51200359737284])",9121260,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60600.0
14417,"Packet 37 to (calle Alfonso VI, 2, Alcalá de Henares, [-3.3618085383049547,40.51200359737284])",9181860,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60600.0
14458,"Packet 38 to (calle Alfonso VI, 2, Alcalá de Henares, [-3.3618085383049547,40.51200359737284])",9242460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,3321FBL,60600.0
8514,"Packet 54 to (avda de Europa, 4, Pinto, [-3.6948443896661334,40.248946744471475])",2029890,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
8566,"Packet 55 to (avda de Europa, 4, Pinto, [-3.6948443896661334,40.248946744471475])",2090460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60570.0
8757,"Packet 15 to (calle de la Buena Madre, 9, Pinto, [-3.6988297005210358,40.242030626718915])",2312760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
8803,"Packet 16 to (calle de la Buena Madre, 9, Pinto, [-3.6988297005210358,40.242030626718915])",2373360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
9436,"Packet 58 to (calle Herencia, 23, Valdemoro, [-3.6832163835899263,40.19049122561554])",3180690,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120630.0
9493,"Packet 59 to (calle Herencia, 23, Valdemoro, [-3.6832163835899263,40.19049122561554])",3241260,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,0.0
9584,"Packet 60 to (calle Herencia, 23, Valdemoro, [-3.6832163835899263,40.19049122561554])",3361860,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120600.0
12488,"Packet 64 to (calle Real, 34, Tielmes, [-3.318044035944261,40.24473057777425])",6740730,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120600.0
12582,"Packet 65 to (calle Real, 34, Tielmes, [-3.318044035944261,40.24473057777425])",6861360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120630.0
12657,"Packet 66 to (calle Real, 34, Tielmes, [-3.318044035944261,40.24473057777425])",6921930,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60570.0
13618,"Packet 9 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",8153160,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120600.0
13668,"Packet 10 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",8213760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
13709,"Packet 11 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",8274360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
13784,"Packet 12 to (urb Gran Hábitat, bloque 1, Arganda del Rey, [-3.4413266378074607,40.30396789129275])",8334960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
15201,"Packet 76 to (calle de Atocha, 46, Madrid, [-3.699694509236381,40.41251515226328])",10149660,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120600.0
15601,"Packet 71 to (calle de Veneras, 4, Madrid, [-3.7074160168139993,40.41941413784654])",10740960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,120600.0
15695,"Packet 72 to (calle de Veneras, 4, Madrid, [-3.7074160168139993,40.41941413784654])",10861560,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,0.0
15742,"Packet 73 to (calle de Veneras, 4, Madrid, [-3.7074160168139993,40.41941413784654])",10922160,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5030LXK,60600.0
10941,"Packet 42 to (calle del Patrimonio Mundial, 9, Aranjuez, [-3.6063883033657045,40.0586233347406])",4863360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,5534TPH,60600.0
7176,"Packet 80 to (calle de Luisa Fernanda, 7, Madrid, [-3.714443335733662,40.42628986076879])",407460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,120600.0
7961,"Packet 74 to (calle del General Ricardos, 183, Madrid, [-3.741494963564537,40.383038249945784])",1328760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60570.0
8006,"Packet 75 to (calle del General Ricardos, 183, Madrid, [-3.741494963564537,40.383038249945784])",1389360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60600.0
9637,"Packet 67 to (calle del Sotillo, 3, Batres, [-3.920545481386292,40.209838925679726])",3416160,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,120600.0
9711,"Packet 68 to (calle del Sotillo, 3, Batres, [-3.920545481386292,40.209838925679726])",3476760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60570.0
9799,"Packet 69 to (calle del Sotillo, 3, Batres, [-3.920545481386292,40.209838925679726])",3597360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,120600.0
9858,"Packet 70 to (calle del Sotillo, 3, Batres, [-3.920545481386292,40.209838925679726])",3657960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60600.0
10443,"Packet 31 to (calle de Federico García Lorca, 25, Álamo, El, [-3.9892132936703066,40.23215588552499])",4301490,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,0.0
10484,"Packet 32 to (calle de Federico García Lorca, 25, Álamo, El, [-3.9892132936703066,40.23215588552499])",4362090,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60600.0
10552,"Packet 33 to (calle de Federico García Lorca, 25, Álamo, El, [-3.9892132936703066,40.23215588552499])",4422690,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60600.0
12218,"Packet 8 to (calle Carretas, 13, Villanueva de Perales, [-4.103514590342424,40.344898060419055])",6393930,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,60600.0
13975,"Packet 51 to (calle Huesca, 11, Móstoles, [-3.8691953984231855,40.3192924941938])",8612460,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,0.0
14077,"Packet 52 to (calle Huesca, 11, Móstoles, [-3.8691953984231855,40.3192924941938])",8733060,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,120600.0
15579,"Packet 53 to (calle de la Palma, 75, Madrid, [-3.7090611101895794,40.426782456687086])",10707390,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,6965XLY,120630.0
7088,"Packet 56 to (calle de Blasco de Garay, 5, Madrid, [-3.7119195589696394,40.43066579616046])",304560,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120600.0
10504,"Packet 23 to (calle del Real, s/n, Fresnedillas de la Oliva, [-4.170469269929647,40.48741748130522])",4373160,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120600.0
10556,"Packet 24 to (calle del Real, s/n, Fresnedillas de la Oliva, [-4.170469269929647,40.48741748130522])",4433790,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,60630.0
10670,"Packet 25 to (calle del Real, s/n, Fresnedillas de la Oliva, [-4.170469269929647,40.48741748130522])",4554360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120570.0
13001,"Packet 34 to (avda las Suertes, S/N, Collado Villalba, [-4.00438729407953,40.62035444416008])",7398360,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120600.0
13610,"Packet 3 to (avda de los Canteros, 4, Alpedrete, [-4.026037745481874,40.65996402552017])",8148960,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120570.0
15577,"Packet 17 to (calle de Santa Cruz de Marcenado, 30, Madrid, [-3.7133374143974334,40.42984624450978])",10700190,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,60630.0
15659,"Packet 18 to (calle de Santa Cruz de Marcenado, 30, Madrid, [-3.7133374143974334,40.42984624450978])",10820760,Truck ended delivering,f5532e53-1b55-4412-aa91-aed76c9ab80f,9593DXM,120570.0
1711,"Packet 16 to (calle de Domingo Rodelgo, 14, Morata de Tajuña, [-3.437311599214994,40.2287280912341])",2280960,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,0781PZL,120570.0
2479,"Packet 0 to (avda del Puente, 6, Titulcia, [-3.573254971175068,40.137112228550656])",3541860,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,0781PZL,120600.0
2559,"Packet 1 to (avda del Puente, 6, Titulcia, [-3.573254971175068,40.137112228550656])",3662460,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,0781PZL,120600.0
875,"Packet 65 to (calle de San Julio, 5, Madrid, [-3.68052105265856,40.442026070493355])",652260,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,0.0
917,"Packet 66 to (calle de San Julio, 5, Madrid, [-3.68052105265856,40.442026070493355])",712890,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60630.0
937,"Packet 67 to (calle de San Julio, 5, Madrid, [-3.68052105265856,40.442026070493355])",773460,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60570.0
966,"Packet 68 to (calle de San Julio, 5, Madrid, [-3.68052105265856,40.442026070493355])",834060,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60600.0
1188,"Packet 40 to (calle de Bolivia, 16, Madrid, [-3.677886251198186,40.45675324824544])",1233960,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1269,"Packet 41 to (calle de Bolivia, 16, Madrid, [-3.677886251198186,40.45675324824544])",1354560,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1309,"Packet 42 to (calle de Bolivia, 16, Madrid, [-3.677886251198186,40.45675324824544])",1475160,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1469,"Packet 69 to (calle del Poeta Joan Maragall, 35, Madrid, [-3.69239164920308,40.45893753470816])",1874160,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1521,"Packet 70 to (calle del Poeta Joan Maragall, 35, Madrid, [-3.69239164920308,40.45893753470816])",1994760,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1555,"Packet 71 to (calle del Poeta Joan Maragall, 35, Madrid, [-3.69239164920308,40.45893753470816])",2055360,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60600.0
1683,"Packet 26 to (paseo de la Castellana, 113, Madrid, [-3.6907876844747123,40.45664083173542])",2226660,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
1717,"Packet 27 to (paseo de la Castellana, 113, Madrid, [-3.6907876844747123,40.45664083173542])",2287260,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60600.0
1857,"Packet 44 to (calle de Lope de Haro, 10, Madrid, [-3.7025535629790096,40.45734469086514])",2544660,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60600.0
1918,"Packet 45 to (calle de Lope de Haro, 10, Madrid, [-3.7025535629790096,40.45734469086514])",2665290,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120630.0
2016,"Packet 46 to (calle de Lope de Haro, 10, Madrid, [-3.7025535629790096,40.45734469086514])",2785860,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120570.0
2088,"Packet 47 to (calle de Lope de Haro, 10, Madrid, [-3.7025535629790096,40.45734469086514])",2906460,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,120600.0
2317,"Packet 22 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",3353790,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,0.0
2355,"Packet 23 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",3414360,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60570.0
2417,"Packet 24 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",3474960,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60570.0
2477,"Packet 25 to (calle de Bravo Murillo, 25, Madrid, [-3.704476046528958,40.435891578934665])",3535560,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3321FBL,60570.0
1689,"Packet 17 to (calle Apóstol Santiago, 9, Valdemoro, [-3.678494306472727,40.19407770928832])",2241360,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60600.0
1722,"Packet 18 to (calle Apóstol Santiago, 9, Valdemoro, [-3.678494306472727,40.19407770928832])",2301990,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,0.0
1799,"Packet 19 to (calle Apóstol Santiago, 9, Valdemoro, [-3.678494306472727,40.19407770928832])",2422560,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120570.0
2263,"Packet 53 to (calle de Jerónimo del Moral, 19, Ciempozuelos, [-3.6199904541873966,40.160836661948366])",3224160,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60600.0
2293,"Packet 54 to (calle de Jerónimo del Moral, 19, Ciempozuelos, [-3.6199904541873966,40.160836661948366])",3284790,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60630.0
2469,"Packet 31 to (calle Estrellas, 39, Ciempozuelos, [-3.6233350814419802,40.159332143090786])",3520860,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120570.0
2549,"Packet 32 to (calle Estrellas, 39, Ciempozuelos, [-3.6233350814419802,40.159332143090786])",3641490,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120630.0
2632,"Packet 33 to (calle Estrellas, 39, Ciempozuelos, [-3.6233350814419802,40.159332143090786])",3762060,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120570.0
2713,"Packet 34 to (calle Estrellas, 39, Ciempozuelos, [-3.6233350814419802,40.159332143090786])",3882660,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120600.0
3788,"Packet 35 to (plaza de la Constitución, 10, Getafe, [-3.732139039039509,40.30555615456857])",5495160,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60600.0
3830,"Packet 36 to (plaza de la Constitución, 10, Getafe, [-3.732139039039509,40.30555615456857])",5555760,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60600.0
4783,"Packet 58 to (calle del Marqués de Cubas, 16, Madrid, [-3.695972250856582,40.416159255951776])",6905490,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,60630.0
4861,"Packet 59 to (calle del Marqués de Cubas, 16, Madrid, [-3.695972250856582,40.416159255951776])",7026060,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120570.0
4944,"Packet 60 to (calle del Marqués de Cubas, 16, Madrid, [-3.695972250856582,40.416159255951776])",7146660,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120600.0
5153,"Packet 37 to (calle de los Jardines, 11, Madrid, [-3.7009992963409357,40.41899376102023])",7401660,Truck ended delivering,fa23dac3-ff27-474b-8e67-cf65128b6afe,3953RLD,120570.0
